เพศ,ช่วงอายุ/ช่วงวัย,เทศกาล/โอกาสสำคัญ,ความสัมพันธ์,ราคา,คลาสของขวัญ
1,9,25,34.33,100,เสื้อผ้าแฟชั่น
1,9,25,26,100,เสื้อผ้าแฟชั่น
0,7,13,38,100,รองเท้า
0,7,13,38.02,100,รองเท้า
0,7,13,34.32,100,รองเท้า
0,7,13,38.03,100,รองเท้า
0,7,24,38,100,รองเท้า
0,7,24,38.02,1000,รองเท้า
0,7,24,34.32,1000,รองเท้า
0,7,24,38.03,1000,รองเท้า
0,7,25,38,1000,รองเท้า
0,7,25,38.02,2500,รองเท้า
0,7,25,34.32,2500,รองเท้า
0,7,25,38.03,2500,รองเท้า
0,8,13,38,2500,รองเท้า
0,8,13,38.02,2500,รองเท้า
0,8,13,34.32,5000,รองเท้า
0,8,13,38.03,5000,รองเท้า
0,8,24,38,5000,รองเท้า
0,8,24,38.02,5000,รองเท้า
0,8,24,34.32,5000,รองเท้า
0,8,24,38.03,10000,รองเท้า
0,8,25,38,10000,รองเท้า
0,8,25,38,10000,รองเท้า
0,8,25,38.02,10000,รองเท้า
0,8,25,34.32,10000,รองเท้า
0,9,13,38.03,25000,รองเท้า
0,9,13,35.04,25000,รองเท้า
0,9,13,38,25000,รองเท้า
0,9,13,34.22,25000,รองเท้า
0,9,13,34.33,25000,รองเท้า
0,9,13,26,5000,รองเท้า
0,9,24,39,5000,รองเท้า
0,9,24,35.04,5000,รองเท้า
0,9,24,39,5000,รองเท้า
0,9,24,34.22,5000,รองเท้า
0,9,24,34.33,100,รองเท้า
0,9,24,26,100,รองเท้า
0,9,18,26,100,รองเท้า
0,9,14,26,100,รองเท้า
0,9,14,26,100,รองเท้า
0,9,25,39,1000,รองเท้า
0,9,25,35.04,1000,รองเท้า
0,9,25,39,1000,รองเท้า
0,9,25,34.22,1000,รองเท้า
0,9,25,34.33,2500,รองเท้า
0,9,25,26,2500,รองเท้า
0,9,13,39,2500,รองเท้า
0,9,13,35.04,2500,รองเท้า
0,9,13,39,2500,รองเท้า
0,9,13,34.22,5000,รองเท้า
0,9,13,34.33,5000,รองเท้า
0,9,13,26,5000,รองเท้า
0,9,24,39,5000,รองเท้า
0,9,24,35.04,5000,รองเท้า
0,9,24,39,10000,รองเท้า
0,9,24,34.32,10000,รองเท้า
0,9,24,34.33,10000,รองเท้า
0,9,24,26,10000,รองเท้า
0,9,18,26,10000,รองเท้า
0,9,19,39,25000,รองเท้า
0,9,19,35.04,25000,รองเท้า
0,9,19,39,25000,รองเท้า
0,9,19,34.22,25000,รองเท้า
0,9,19,34.33,25000,รองเท้า
0,9,19,26,50000,รองเท้า
0,9,14,39,50000,รองเท้า
0,9,14,26,50000,รองเท้า
0,9,25,39,50000,รองเท้า
0,9,25,35.04,50000,รองเท้า
0,9,25,39,100,รองเท้า
0,9,25,34.22,100,รองเท้า
0,9,25,34.33,100,รองเท้า
0,9,25,26,100,รองเท้า
0,10,13,39,100,รองเท้า
0,10,13,35.04,1000,รองเท้า
0,10,13,39,1000,รองเท้า
0,10,13,34.22,1000,รองเท้า
0,10,13,34.33,1000,รองเท้า
0,10,13,35.01,2500,รองเท้า
0,10,13,35.02,2500,รองเท้า
0,10,13,26,2500,รองเท้า
0,10,24,38,2500,รองเท้า
0,10,24,35.04,2500,รองเท้า
0,10,24,38,5000,รองเท้า
0,10,24,34.22,5000,รองเท้า
0,10,24,34.33,5000,รองเท้า
0,10,24,38,5000,รองเท้า
0,10,24,34.32,5000,รองเท้า
0,10,24,26,10000,รองเท้า
0,10,18,26,10000,รองเท้า
0,10,19,39,10000,รองเท้า
0,10,19,35.04,10000,รองเท้า
0,10,19,39,10000,รองเท้า
0,10,19,34.32,25000,รองเท้า
0,10,19,34.33,25000,รองเท้า
0,10,19,26,25000,รองเท้า
0,10,14,39,25000,รองเท้า
0,10,14,26,25000,รองเท้า
0,10,25,39,50000,รองเท้า
0,10,25,35.04,50000,รองเท้า
0,10,25,39,50000,รองเท้า
0,10,25,34.32,50000,รองเท้า
0,10,25,34.33,50000,รองเท้า
0,10,25,26,100,รองเท้า
0,10,13,39,100,รองเท้า
0,10,13,35.04,100,รองเท้า
0,10,13,39,100,รองเท้า
0,10,13,34.32,100,รองเท้า
0,10,13,34.33,1000,รองเท้า
0,10,13,26,1000,รองเท้า
0,10,24,39,1000,รองเท้า
0,10,24,35.04,1000,รองเท้า
0,10,24,39,2500,รองเท้า
0,10,24,34.32,2500,รองเท้า
0,10,24,34.33,2500,รองเท้า
0,10,24,26,2500,รองเท้า
0,10,24,35.01,2500,รองเท้า
0,10,24,35.02,5000,รองเท้า
0,10,18,26,5000,รองเท้า
0,10,19,39,5000,รองเท้า
0,10,19,35.04,5000,รองเท้า
0,10,19,39,5000,รองเท้า
0,10,19,34.32,10000,รองเท้า
0,10,19,34.33,10000,รองเท้า
0,10,19,28,10000,รองเท้า
0,10,14,39,10000,รองเท้า
0,10,14,26,10000,รองเท้า
0,10,25,39,25000,รองเท้า
0,10,25,35.04,25000,รองเท้า
0,10,25,39,25000,รองเท้า
0,10,25,34.22,25000,รองเท้า
0,10,25,34.33,25000,รองเท้า
0,10,25,26,50000,รองเท้า
0,10,25,35.01,50000,รองเท้า
0,10,25,35.02,50000,รองเท้า
0,11,13,28,50000,รองเท้า
0,11,13,35.04,50000,รองเท้า
0,11,13,34.22,100,รองเท้า
0,11,13,34.33,100,รองเท้า
0,11,13,26,100,รองเท้า
0,11,13,34.04,100,รองเท้า
0,11,13,35.01,100,รองเท้า
0,11,13,35.02,1000,รองเท้า
0,11,24,39,1000,รองเท้า
0,11,24,38,1000,รองเท้า
0,11,24,34.32,1000,รองเท้า
0,11,24,34.31,25000,รองเท้า
0,11,24,26,25000,รองเท้า
0,11,24,35.01,25000,รองเท้า
0,11,24,35.03,25000,รองเท้า
0,11,18,26,25000,รองเท้า
0,11,19,39,5000,รองเท้า
0,11,19,35.04,5000,รองเท้า
0,11,19,38,5000,รองเท้า
0,11,19,34.22,5000,รองเท้า
0,11,19,34.33,5000,รองเท้า
0,11,19,26,10000,รองเท้า
0,11,14,39,10000,รองเท้า
0,11,14,26,10000,รองเท้า
0,11,25,39,10000,รองเท้า
0,11,25,35.04,10000,รองเท้า
0,11,25,39,25000,รองเท้า
0,11,25,34.22,25000,รองเท้า
0,11,25,34.33,25000,รองเท้า
0,11,25,26,25000,รองเท้า
0,11,25,35.01,25000,รองเท้า
0,11,25,35.03,50000,รองเท้า
0,11,15,38,50000,รองเท้า
1,7,13,38.02,50000,รองเท้า
1,7,13,34.32,50000,รองเท้า
1,7,13,38.03,50000,รองเท้า
1,7,13,38,100,รองเท้า
1,7,24,38.02,100,รองเท้า
1,7,24,34.32,100,รองเท้า
1,7,24,38.03,100,รองเท้า
1,7,24,38,100,รองเท้า
1,7,25,38.02,1000,รองเท้า
1,7,25,34.32,1000,รองเท้า
1,7,25,38.03,1000,รองเท้า
1,7,25,38,1000,รองเท้า
1,8,13,38.02,2500,รองเท้า
1,8,13,34.32,2500,รองเท้า
1,8,13,38.03,2500,รองเท้า
1,8,13,38,2500,รองเท้า
1,8,24,38.02,2500,รองเท้า
1,8,24,34.32,5000,รองเท้า
1,8,24,38.03,5000,รองเท้า
1,8,24,38,5000,รองเท้า
1,8,25,38.02,5000,รองเท้า
1,8,25,34.32,5000,รองเท้า
1,8,25,38.03,10000,รองเท้า
1,8,25,38.03,10000,รองเท้า
1,9,13,39,10000,รองเท้า
1,9,13,35.04,10000,รองเท้า
1,9,13,38,10000,รองเท้า
1,9,13,34.22,25000,รองเท้า
1,9,13,34.33,25000,รองเท้า
1,9,13,26,25000,รองเท้า
1,9,24,39,25000,รองเท้า
1,9,24,35.04,25000,รองเท้า
1,9,24,39,50000,รองเท้า
1,9,24,34.22,50000,รองเท้า
1,9,24,34.33,50000,รองเท้า
1,9,24,26,50000,รองเท้า
1,9,18,26,50000,รองเท้า
1,9,14,26,100,รองเท้า
1,9,14,26,100,รองเท้า
1,9,25,39,100,รองเท้า
1,9,25,35.04,100,รองเท้า
1,9,25,39,100,รองเท้า
1,9,25,34.22,1000,รองเท้า
1,9,25,34.33,1000,รองเท้า
1,9,25,26,1000,รองเท้า
1,9,13,39,1000,รองเท้า
1,9,13,39,2500,รองเท้า
1,9,13,35.04,2500,รองเท้า
1,9,13,39,2500,รองเท้า
1,9,13,34.33,2500,รองเท้า
1,9,13,26,2500,รองเท้า
1,9,24,39,5000,รองเท้า
1,9,24,35.04,5000,รองเท้า
1,9,24,39,5000,รองเท้า
1,9,24,34.22,5000,รองเท้า
1,9,24,34.33,5000,รองเท้า
1,9,24,26,10000,รองเท้า
1,9,18,26,10000,รองเท้า
1,9,18,39,10000,รองเท้า
1,9,18,35.04,10000,รองเท้า
1,9,18,39,10000,รองเท้า
1,9,18,34.22,25000,รองเท้า
1,9,18,34.33,25000,รองเท้า
1,9,18,26,25000,รองเท้า
1,9,14,39,25000,รองเท้า
1,9,14,26,25000,รองเท้า
1,9,25,39,50000,รองเท้า
1,9,25,35.04,50000,รองเท้า
1,9,25,39,50000,รองเท้า
1,9,25,34.22,50000,รองเท้า
1,9,25,34.33,50000,รองเท้า
1,9,25,26,100,รองเท้า
1,10,13,39,100,รองเท้า
1,10,13,35.04,100,รองเท้า
1,10,13,39,100,รองเท้า
1,10,13,34.22,100,รองเท้า
1,10,13,34.33,1000,รองเท้า
1,10,13,35.01,1000,รองเท้า
1,10,13,35.03,1000,รองเท้า
1,10,13,6,1000,รองเท้า
1,10,24,39,2500,รองเท้า
1,10,24,35.04,2500,รองเท้า
1,10,24,39,2500,รองเท้า
1,10,24,34.32,2500,รองเท้า
1,10,24,34.33,2500,รองเท้า
1,10,24,38,5000,รองเท้า
1,10,24,34.32,5000,รองเท้า
1,10,24,26,5000,รองเท้า
1,10,18,26,5000,รองเท้า
1,10,19,39,5000,รองเท้า
1,10,19,35.04,10000,รองเท้า
1,10,19,38,10000,รองเท้า
1,10,19,34.22,10000,รองเท้า
1,10,19,34.33,10000,รองเท้า
1,10,19,26,10000,รองเท้า
1,10,14,39,25000,รองเท้า
1,10,14,26,25000,รองเท้า
1,10,25,39,25000,รองเท้า
1,10,25,35.04,25000,รองเท้า
1,10,25,39,25000,รองเท้า
1,10,25,34.22,50000,รองเท้า
1,10,25,34.33,50000,รองเท้า
1,10,25,26,50000,รองเท้า
1,10,13,39,50000,รองเท้า
1,10,13,35.04,50000,รองเท้า
1,10,13,28,100,รองเท้า
1,10,13,34.32,100,รองเท้า
1,10,13,34.33,100,รองเท้า
1,10,13,26,100,รองเท้า
1,10,24,39,1000,รองเท้า
1,10,24,35.04,1000,รองเท้า
1,10,24,39,1000,รองเท้า
1,10,24,34.22,1000,รองเท้า
1,10,24,34.33,2500,รองเท้า
1,10,24,26,2500,รองเท้า
1,10,24,35.01,2500,รองเท้า
1,10,24,35.03,2500,รองเท้า
1,10,18,26,2500,รองเท้า
1,10,19,39,5000,รองเท้า
1,10,19,34.04,5000,รองเท้า
1,10,19,38,5000,รองเท้า
1,10,19,34.22,5000,รองเท้า
1,10,19,34.33,5000,รองเท้า
1,10,19,26,10000,รองเท้า
1,10,14,39,10000,รองเท้า
1,10,14,26,10000,รองเท้า
1,10,25,26,10000,รองเท้า
1,10,25,34.04,10000,รองเท้า
1,10,25,38,25000,รองเท้า
1,10,25,34.22,25000,รองเท้า
1,10,25,34.33,25000,รองเท้า
1,10,25,26,25000,รองเท้า
1,10,25,35.01,25000,รองเท้า
1,10,25,35.03,50000,รองเท้า
1,11,13,39,50000,รองเท้า
1,11,13,35.04,50000,รองเท้า
1,11,13,34.22,50000,รองเท้า
1,11,13,34.33,50000,รองเท้า
1,11,13,26,50000,รองเท้า
1,11,13,34.04,100,รองเท้า
1,11,13,35.01,100,รองเท้า
1,11,13,35.03,100,รองเท้า
1,11,24,39,100,รองเท้า
1,11,24,35.04,1000,รองเท้า
1,11,24,34.22,1000,รองเท้า
1,11,24,34.33,1000,รองเท้า
1,11,24,26,1000,รองเท้า
1,11,24,35.01,2500,รองเท้า
1,11,24,35.03,2500,รองเท้า
1,11,18,26,2500,รองเท้า
1,11,19,39,2500,รองเท้า
1,11,19,35.04,2500,รองเท้า
1,11,19,38,5000,รองเท้า
1,11,19,34.22,5000,รองเท้า
1,11,19,34.33,5000,รองเท้า
1,11,19,26,5000,รองเท้า
1,11,14,39,5000,รองเท้า
1,11,14,26,10000,รองเท้า
1,11,25,39,10000,รองเท้า
1,11,25,35.04,10000,รองเท้า
1,11,25,38,10000,รองเท้า
1,11,25,34.22,10000,รองเท้า
1,11,25,34.33,25000,รองเท้า
1,11,25,26,25000,รองเท้า
1,11,25,35.01,25000,รองเท้า
1,11,25,35.03,25000,รองเท้า
1,11,16,34.04,25000,รองเท้า
0,9,13,39,100,เครื่องประดับ
0,9,13,35.04,100,เครื่องประดับ
0,9,13,38,100,เครื่องประดับ
0,9,13,34.32,100,เครื่องประดับ
0,9,13,34.33,100,เครื่องประดับ
0,9,13,26,500,เครื่องประดับ
0,9,24,39,500,เครื่องประดับ
0,9,24,35.04,500,เครื่องประดับ
0,9,24,38,500,เครื่องประดับ
0,9,24,34.32,500,เครื่องประดับ
0,9,24,34.33,1000,เครื่องประดับ
0,9,24,25,1000,เครื่องประดับ
0,9,18,25,1000,เครื่องประดับ
0,9,14,39,1000,เครื่องประดับ
0,9,14,26,1000,เครื่องประดับ
0,9,25,39,2500,เครื่องประดับ
0,9,25,35.04,2500,เครื่องประดับ
0,9,25,38,2500,เครื่องประดับ
0,9,25,34.32,2500,เครื่องประดับ
0,9,25,34.33,2500,เครื่องประดับ
0,9,25,26,5000,เครื่องประดับ
0,10,13,39,5000,เครื่องประดับ
0,10,13,35.04,5000,เครื่องประดับ
0,10,13,38,5000,เครื่องประดับ
0,10,13,34.32,5000,เครื่องประดับ
0,10,13,34.33,10000,เครื่องประดับ
0,10,13,26,10000,เครื่องประดับ
0,10,24,39,10000,เครื่องประดับ
0,10,24,35.04,10000,เครื่องประดับ
0,10,24,38,10000,เครื่องประดับ
0,10,24,34.32,25000,เครื่องประดับ
0,10,24,34.33,25000,เครื่องประดับ
0,10,24,26,25000,เครื่องประดับ
0,10,18,26,25000,เครื่องประดับ
0,10,19,39,25000,เครื่องประดับ
0,10,19,35.04,50000,เครื่องประดับ
0,10,19,38,50000,เครื่องประดับ
0,10,19,34.32,50000,เครื่องประดับ
0,10,19,34.33,50000,เครื่องประดับ
0,10,19,26,50000,เครื่องประดับ
0,10,14,39,75000,เครื่องประดับ
0,10,14,26,75000,เครื่องประดับ
0,10,25,39,75000,เครื่องประดับ
0,10,25,35.04,75000,เครื่องประดับ
0,10,25,38,10000,เครื่องประดับ
0,10,25,34.32,10000,เครื่องประดับ
0,10,25,34.33,10000,เครื่องประดับ
0,10,25,26,10000,เครื่องประดับ
0,10,20,26,10000,เครื่องประดับ
0,10,23,26.1,100,เครื่องประดับ
0,10,17,50,100,เครื่องประดับ
0,10,17,39,100,เครื่องประดับ
0,11,13,39,100,เครื่องประดับ
0,11,13,35.04,100,เครื่องประดับ
0,11,13,38,100,เครื่องประดับ
0,11,13,34.32,500,เครื่องประดับ
0,11,13,34.33,500,เครื่องประดับ
0,11,13,26,500,เครื่องประดับ
0,11,13,34.04,500,เครื่องประดับ
0,11,13,35.01,500,เครื่องประดับ
0,11,13,35.03,1000,เครื่องประดับ
0,11,24,39,1000,เครื่องประดับ
0,11,24,35.04,1000,เครื่องประดับ
0,11,24,38,1000,เครื่องประดับ
0,11,24,34.32,1000,เครื่องประดับ
0,11,24,26,2500,เครื่องประดับ
0,11,24,35.02,2500,เครื่องประดับ
0,11,24,35.03,2500,เครื่องประดับ
0,11,18,26,2500,เครื่องประดับ
0,11,19,39,2500,เครื่องประดับ
0,11,19,35.04,5000,เครื่องประดับ
0,11,19,38,5000,เครื่องประดับ
0,11,19,34.32,5000,เครื่องประดับ
0,11,19,34.33,5000,เครื่องประดับ
0,11,19,26,5000,เครื่องประดับ
0,11,14,39,1000,เครื่องประดับ
0,11,14,26,1000,เครื่องประดับ
0,11,25,39,1000,เครื่องประดับ
0,11,25,35.04,1000,เครื่องประดับ
0,11,25,38,1000,เครื่องประดับ
0,11,25,34.32,25000,เครื่องประดับ
0,11,25,34.33,25000,เครื่องประดับ
0,11,25,39,25000,เครื่องประดับ
0,11,25,35.02,25000,เครื่องประดับ
0,11,25,35.03,25000,เครื่องประดับ
0,11,15,39,50000,เครื่องประดับ
0,11,20,39,50000,เครื่องประดับ
0,11,23,39,50000,เครื่องประดับ
0,11,17,39,50000,เครื่องประดับ
0,11,17,39,50000,เครื่องประดับ
1,9,13,39,75000,เครื่องประดับ
1,9,13,35.04,75000,เครื่องประดับ
1,9,13,38,75000,เครื่องประดับ
1,9,13,34.32,75000,เครื่องประดับ
1,9,13,34.33,100000,เครื่องประดับ
1,9,13,26,100000,เครื่องประดับ
1,9,24,39,100000,เครื่องประดับ
1,9,24,35.04,100000,เครื่องประดับ
1,9,24,38,100000,เครื่องประดับ
1,9,24,34.32,100,เครื่องประดับ
1,9,24,34.33,100,เครื่องประดับ
1,9,24,26,100,เครื่องประดับ
1,9,14,26,100,เครื่องประดับ
1,9,14,39,100,เครื่องประดับ
1,9,14,26,500,เครื่องประดับ
1,9,25,39,500,เครื่องประดับ
1,9,25,35.04,500,เครื่องประดับ
1,9,25,38,500,เครื่องประดับ
1,9,25,34.32,500,เครื่องประดับ
1,9,25,34.33,1000,เครื่องประดับ
1,9,25,29,1000,เครื่องประดับ
1,10,13,39,1000,เครื่องประดับ
1,10,13,35.04,1000,เครื่องประดับ
1,10,13,38,1000,เครื่องประดับ
1,10,13,34.32,2500,เครื่องประดับ
1,10,13,34.33,2500,เครื่องประดับ
1,10,13,26,2500,เครื่องประดับ
1,10,24,39,2500,เครื่องประดับ
1,10,24,35.04,2500,เครื่องประดับ
1,10,24,38,5000,เครื่องประดับ
1,10,24,34.32,5000,เครื่องประดับ
1,10,24,34.33,5000,เครื่องประดับ
1,10,24,26,5000,เครื่องประดับ
1,10,18,26,5000,เครื่องประดับ
1,10,24,39,10000,เครื่องประดับ
1,10,24,35.04,10000,เครื่องประดับ
1,10,24,38,10000,เครื่องประดับ
1,10,24,34.32,10000,เครื่องประดับ
1,10,24,34.33,10000,เครื่องประดับ
1,10,24,26,25000,เครื่องประดับ
1,10,14,39,25000,เครื่องประดับ
1,10,14,26,25000,เครื่องประดับ
1,10,25,39,25000,เครื่องประดับ
1,10,25,35.04,25000,เครื่องประดับ
1,10,25,38,50000,เครื่องประดับ
1,10,25,34.32,50000,เครื่องประดับ
1,10,25,34.33,50000,เครื่องประดับ
1,10,25,26,50000,เครื่องประดับ
1,10,20,26,50000,เครื่องประดับ
1,10,23,26,75000,เครื่องประดับ
1,10,17,37,75000,เครื่องประดับ
1,10,17,26,75000,เครื่องประดับ
1,11,13,39,75000,เครื่องประดับ
,12,13,35.04,75000,เครื่องประดับ
1,11,13,38,100000,เครื่องประดับ
1,11,13,34.32,100000,เครื่องประดับ
1,11,13,34.33,100000,เครื่องประดับ
1,11,13,39,100000,เครื่องประดับ
1,11,13,34.18,100000,เครื่องประดับ
1,11,13,35.1,100,เครื่องประดับ
1,11,13,35.15,100,เครื่องประดับ
1,11,24,39,100,เครื่องประดับ
1,11,24,100,100,เครื่องประดับ
1,11,24,34.32,100,เครื่องประดับ
1,11,24,34.33,500,เครื่องประดับ
1,11,24,26,500,เครื่องประดับ
1,11,24,35.1,500,เครื่องประดับ
1,11,24,35.15,500,เครื่องประดับ
1,11,18,26,500,เครื่องประดับ
1,11,19,39,1000,เครื่องประดับ
1,11,19,35.04,1000,เครื่องประดับ
1,11,19,38,1000,เครื่องประดับ
1,11,19,34.32,1000,เครื่องประดับ
1,11,19,34.33,1000,เครื่องประดับ
1,11,19,26,2500,เครื่องประดับ
1,11,14,26,2500,เครื่องประดับ
1,11,14,26,2500,เครื่องประดับ
1,11,25,39,2500,เครื่องประดับ
1,11,25,35.04,2500,เครื่องประดับ
1,11,25,38,5000,เครื่องประดับ
1,11,25,34.32,5000,เครื่องประดับ
1,11,25,34.33,5000,เครื่องประดับ
1,11,25,26,5000,เครื่องประดับ
1,11,25,35.1,5000,เครื่องประดับ
1,11,25,35.15,10000,เครื่องประดับ
1,11,16,34.18,10000,เครื่องประดับ
1,11,20,26,10000,เครื่องประดับ
1,11,23,26,10000,เครื่องประดับ
1,11,17,41,10000,เครื่องประดับ
1,11,17,39,25000,เครื่องประดับ
2,9,13,39,25000,เครื่องประดับ
2,9,13,35.04,25000,เครื่องประดับ
2,9,13,38,25000,เครื่องประดับ
2,9,13,34.32,25000,เครื่องประดับ
2,9,13,34.33,50000,เครื่องประดับ
2,9,13,26,50000,เครื่องประดับ
2,9,13,39,50000,เครื่องประดับ
2,9,13,35.04,50000,เครื่องประดับ
2,9,13,38,50000,เครื่องประดับ
2,9,13,34.32,75000,เครื่องประดับ
2,9,13,34.33,75000,เครื่องประดับ
2,9,13,26,75000,เครื่องประดับ
2,9,24,26,75000,เครื่องประดับ
2,9,14,39,75000,เครื่องประดับ
2,9,14,26,100000,เครื่องประดับ
2,9,25,39,100000,เครื่องประดับ
2,9,25,35.04,100000,เครื่องประดับ
